Maximum Temperature,Minimum Temperature,Temperature,Heat Index,Precipitation,Wind Speed,Wind Direction,Visibility,Cloud Cover,Relative Humidity
24,24,24,,0,5.4,260,,0,83.34
25,25,25,,0,5.4,220,,0,78.5
25,25,25,,0,5.4,260,10,15,80.12
24,24,24,,0,5.4,280,10,27.5,83.34
24,24,24,,0,9.4,260,10,27.5,88.6
26.9,26.9,26.9,28.8,0,5.4,230,5,13.3,72.02
29,29,29,31.4,0,7.6,200,5,0,62.06
,,,,0,,,,,
31.2,31.2,31.2,35.1,0,11.2,150,8,40,59.57
,,,,0,,,,,
,,,,0,,,,,
33,33,33,34.8,0,14.8,110,10,31.7,44.02
33,33,33,35.3,0,14.8,90,10,27.5,46.44
32,32,32,34.2,0,16.6,120,10,27.5,49.14
31.4,31.4,31.4,33.7,0,18.4,140,10,48.3,51.79
29,29,29,30.8,0,13,130,10,27.5,58.35
29,29,29,30.3,0,11.2,130,10,27.5,54.83
29.2,29.2,29.2,30.9,0,14.8,130,10,48.3,56.61
28,28,28,29.2,0,7.6,150,10,27.5,58.11
27,27,27,28.2,0,13,140,10,27.5,61.61
26.4,26.4,26.4,,0,5.4,260,10,15,66.8
26,26,26,,0,13,250,,0,69.55
25,25,25,,0,9.4,260,,0,73.8
25,25,25,,0,9.4,240,10,15,76.27
24,24,24,,0,9.4,270,,0,78.35
23,23,23,,0,3.6,120,,0,83.22
24,24,24,,0,0,0,10,15,79.66
25,25,25,,0,11.2,160,,0,73.8
25,25,25,,0,9.4,150,,0,69.36
26.1,26.1,26.1,,0,7.6,220,10,15,70
29,29,29,30.3,0,14.8,180,,0,54.83
31,31,31,33,0,14.8,160,,0,52.01
31.9,31.9,31.9,33.6,0,11.2,160,10,15,47.6
32,32,32,33.5,0,13,120,,0,46.18
33,33,33,34,0,14.8,80,10,27.5,41
32.3,32.3,32.3,32.5,0,18.4,70,10,35,38.95
32,32,32,32.9,0,18.4,50,10,27.5,43.38
32,32,32,30.8,0,14.8,70,10,27.5,29.48
32.3,32.3,32.3,32.3,0,16.6,100,10,38.3,37.65
31,31,31,31,0,14.8,90,10,27.5,40.45
30,30,30,30.8,0,14.8,110,10,50,48.62
28.7,28.7,28.7,31.2,0,22.3,80,10,48.3,64.46
29,29,29,31.4,0,18.4,80,10,50,62.06
28,28,28,30.7,0,16.6,130,10,27.5,69.92
28,28,28,30.8,0,11.2,140,10,38.3,71.63
27,27,27,28.8,0,5.4,190,10,27.5,69.74
26,26,26,,0,0,0,10,27.5,73.97
25,25,25,,0,14.8,260,,0,78.5
25,25,25,,0,11.2,250,,0,78.5
23,23,23,,0,5.4,270,,0,83.22
22.7,22.7,22.7,,0,7.6,270,8,16.6,86.87
23,23,23,,0,9.4,260,8,0,83.22
23,23,23,,0,11.2,270,8,0,88.52
26,26,26,,0,7.6,263,5,16.6,71.42
29,29,29,30.8,0,3.6,,5,0,58.35
31,31,31,33.7,0,5.4,,7,0,55.32
31.8,31.8,31.8,32.9,0,10,147,10,30,44.98
32,32,32,34.2,0,13,90,10,27.5,49.14
32,32,32,33.5,0,11.2,100,10,27.5,46.18
31.7,31.7,31.7,35.2,0,16.6,100,10,50,56.16
33,33,33,34.6,0,18.4,100,10,27.5,43.65
32,32,32,34.2,3.3,16.6,100,10,27.5,49.14
31.4,31.4,31.4,33,0,18.6,93,10,31.7,48.98
30,30,30,31.9,0,16.6,110,10,27.5,55.08
30,30,30,31.3,179,14.8,160,9,27.5,51.76
29,29,29,30.5,0,15.4,170,8.3,31.7,56.9
28,28,28,29.2,0,13,170,8,27.5,58.11
27,27,27,28.2,0,14.8,180,7,27.5,61.61
26.2,26.2,26.2,,0,8.8,243,6,3.3,70.16
26,26,26,,0,9.4,220,6,0,69.55
25,25,25,,0,5.4,230,5,0,73.8
24.4,24.4,24.4,,0,5,290,5,3.3,74.78
24,24,24,,0,5.4,230,5,0,73.63
24,24,24,,0,0,0,5,0,78.35
24.2,24.2,24.2,,0,1.2,,5,3.3,79.68
23,23,23,,0,3.6,,5,0,78.21
24,24,24,,0,7.6,250,5,0,78.35
26,26,26,,0,6.2,287,5,13.3,76.57
28,28,28,29.7,0,1.8,,10,0,61.84
30,30,30,31.9,0,14.8,130,,0,55.08
30.9,30.9,30.9,33,0,17.2,90,10,38.3,53.07
30,30,30,32.6,0,20.5,120,10,27.5,58.58
31,31,31,33.7,0,16.6,120,10,27.5,55.32
31.3,31.3,31.3,34.2,0,20.4,90,10,45,54.28
33,33,33,35.3,0,24.1,100,10,27.5,46.44
32,32,32,32.4,0,22.3,90,10,27.5,40.72
31.4,31.4,31.4,32.2,0,18.4,90,10,38.3,44.59
30,30,30,31.9,0,16.6,100,10,27.5,55.08
29,29,29,31.4,0,16.6,100,9,27.5,62.06
28.2,28.2,28.2,31.7,0,14.8,130,8,13.3,74.34
27,27,27,29.2,0,7.6,180,8,0,74.14
27,27,27,28.8,0,9.4,170,8,0,69.74
26.2,26.2,26.2,,0,3.6,200,8,10,74.61
26,26,26,,0,9.4,250,7,0,73.97
25,25,25,,0,13,250,6,0,78.5
25.1,25.1,25.1,,0,9.4,250,6,13.3,79
24,24,24,,0,7.6,240,7,0,83.34
23,23,23,,0,5.4,280,7,0,83.22
24,24,24,,0,5.4,250,6,13.3,84.2
24,24,24,,0,5.4,320,5,0,78.35
24,24,24,,0,5.4,,4,0,88.6
26.7,26.7,26.7,28.5,0,9.4,107,9,20,71.85
29,29,29,31.4,0,11.2,160,177,0,62.06
30,30,30,32.6,0,18.4,130,,0,58.58
31.7,31.7,31.7,34.8,0,10.6,90,10,30,54.04
32,32,32,34.9,0,14.8,90,10,27.5,52.27
33,33,33,35.3,0,16.6,60,10,27.5,46.44
33,33,33,34.3,0,19.2,93,10,38.3,42.13
33,33,33,34.6,0,16.6,110,10,27.5,43.65
33,33,33,32.6,0,18.4,90,10,27.5,33.88
33.2,33.2,33.2,32.7,0,16.6,90,10,38.3,32.44
31,31,31,31.4,0,16.6,130,10,27.5,43.1
30,30,30,33.3,0,13,120,10,27.5,62.28
29,29,29,31.1,0,13,157,10,45,59.82
28,28,28,29.7,0,7.6,140,10,27.5,61.84
28,28,28,30.1,0,7.6,220,10,27.5,65.77
27.3,27.3,27.3,29.1,0,12.4,233,10,48.3,66.98
26,26,26,,0,7.6,230,10,27.5,69.55
26,26,26,,0,7.6,230,9,27.5,73.97
25.4,25.4,25.4,,0,3,280,8,45,74.94
25,25,25,,0,3.6,300,8,50,78.5
,,,,0,,,,,
25.3,25.3,25.3,,0,1.2,100,8.7,35,70.14
24,24,24,,0,3.6,,8,0,78.35
24,24,24,,0,7.6,230,5,0,83.34
26,26,26,,0,5.4,220,5,16.6,74.43
29,29,29,30.8,0,7.6,200,7,0,58.35
31,31,31,33,0,13,190,8,0,52.01
32,32,32,33.7,0,14.8,150,8,10,47.15
32,32,32,34.2,0,11.2,140,,0,49.14
33,33,33,35.3,0,11.2,120,,0,46.44
33.4,33.4,33.4,36.7,0,16.6,80,10,28.3,48.89
33,33,33,35.3,0,18.4,80,10,27.5,46.44
33,33,33,35.3,0,22.3,100,10,27.5,46.44
32.4,32.4,32.4,34.4,0,17.2,90,10,15,46.97
32,32,32,34.2,0,16.6,100,,0,49.14
29,29,29,32.7,0,14.8,100,10,27.5,70.11
28.7,28.7,28.7,30.8,0,20.5,120,10,20,62.37
28,28,28,30.1,0,9.4,180,,0,65.77
28,28,28,29.7,0,11.2,200,,0,61.84
27.1,27.1,27.1,28.9,0,0,0,10,15,67.92
26,26,26,,0,9.4,300,,0,69.55
26,26,26,,0,11.2,260,,0,69.55
25.4,25.4,25.4,,0,0,0,10,15,73.88
25,25,25,,0,1.8,,,0,73.8
,,,,0,,,,,
25.6,25.6,25.6,,0,0,0,10,15,72.38
25,25,25,,0,1.8,,,0,73.8
26,26,26,,0,5.4,10,,0,73.97
27.9,27.9,27.9,29.9,0,9.4,180,7,10,65.74
29,29,29,30.8,0,11.2,160,6,0,58.35
31,31,31,33,0,11.2,140,6,0,52.01
32,32,32,34.6,0,11.2,150,8,13.3,50.79
33,33,33,35.3,0,16.6,120,10,27.5,46.44
33,33,33,36.1,0,22.3,80,10,27.5,49.4
33.2,33.2,33.2,35.5,0,22.3,80,10,31.7,45.74
33,33,33,36.1,0,18.4,80,,0,49.4
32,32,32,34.9,0,18.4,70,,0,52.27
32.3,32.3,32.3,35.4,0,21.8,90,10,30,52.12
30,30,30,33.3,0,22.3,110,,0,62.28
30,30,30,33.3,0,20.5,120,10,50,62.28
29.3,29.3,29.3,31.9,0,14.8,140,10,38.3,62.12
29,29,29,30.8,0,9.4,170,10,27.5,58.35
28,28,28,29.7,0,7.6,110,10,27.5,61.84
27.2,27.2,27.2,28.9,0,7.6,210,10,15,66.97
27,27,27,28.8,0,13,230,,0,69.74
26,26,26,,0,11.2,250,,0,69.55
25.4,25.4,25.4,,0,11.2,270,10,15,77.76
25,25,25,,0,3.6,210,,0,73.8
25,25,25,,0,7.6,210,,0,78.5
24.4,24.4,24.4,,0,7.6,290,10,15,78.73
24,24,24,,0,0,0,8,0,78.35
25,25,25,,0,5.4,300,8,0,83.45
26.9,26.9,26.9,28.8,0,3.6,330,8,10,71.15
29,29,29,30.8,0,7.6,150,,0,58.35
30,30,30,31.9,0,13,120,,0,55.08
31.1,31.1,31.1,33.3,0,5.4,130,10,15,52.36
33,33,33,36.1,0,11.2,140,,0,49.4
32,32,32,34.2,0,18.4,100,,0,49.14
32.3,32.3,32.3,33.7,0,18.4,90,10,15,44.67
32,32,32,32.9,0,18.4,80,,0,43.38
33,33,33,32.3,0,20.5,100,,0,31.76
32.3,32.3,32.3,34.1,0,20.5,110,10,20,46.37
30,30,30,32.6,0,25.9,120,,0,58.58
29,29,29,31.4,0,18.4,130,,0,62.06
28.9,28.9,28.9,30.5,0,14.8,150,10,20,57.36
28,28,28,29.7,0,11.2,170,,0,61.84
27,27,27,28.5,0,13,140,,0,65.56
26.2,26.2,26.2,,0,11.2,200,10,20,70.31
26,26,26,,0,11.2,270,,0,69.55
25,25,25,,0,11.2,250,,0,73.8
25,25,25,,0,11.2,270,10,20,74.57
25,25,25,,0,7.6,240,,0,73.8
24,24,24,,0,7.6,250,,0,78.35
23.4,23.4,23.4,,0,7.6,287,10,20,82.09
24,24,24,,0,5.4,270,8,27.5,78.35
24,24,24,,0,3.6,280,9,27.5,78.35
25.9,25.9,25.9,,0,3,50,6.3,45,72.44
27,27,27,28.2,0,5.4,100,8,27.5,61.61
,,,,0,,,,,
31,31,31,33.2,0,8.5,160,10,31.7,52.56
31,31,31,33,0,13,130,10,27.5,52.01
32,32,32,34.2,0,13,90,10,27.5,49.14
32.3,32.3,32.3,34.1,0,14.2,113,10,28.3,46.73
33,33,33,33.5,0,14.8,130,10,27.5,38.49
33,33,33,33,0,14.8,120,10,27.5,36.12
32.4,32.4,32.4,32,0,14.8,110,10,38.3,35.33
30,30,30,30.4,0,16.6,110,10,27.5,45.64
29,29,29,29.8,0,22.3,100,10,27.5,51.5
29.1,29.1,29.1,32.4,0,18.4,120,10,31.7,66.67
28,28,28,30.7,0,18.4,130,10,27.5,69.92
28,28,28,30.7,0,11.2,110,9,0,69.92
28.1,28.1,28.1,31,0,9.4,160,8,45,70.94
27,27,27,28.8,0,7.6,160,8,0,69.74
27,27,27,29.2,0,5.4,180,8,0,74.14
26.2,26.2,26.2,,0,5.4,220,8,13.3,74.76
26,26,26,,0,11.2,260,8,27.5,73.97
25,25,25,,0,7.6,270,8,27.5,78.5
25.1,25.1,25.1,,0,7.6,260,8,13.3,79.32
25,25,25,,0,9.4,250,6,0,78.5
25,25,25,,0,9.4,240,5,27.5,78.5
26,26,26,,0,1.2,,5,31.7,76.28
29,29,29,31.4,0,5.4,,7,27.5,62.06
31,31,31,33.7,0,11.2,130,10,27.5,55.32
31.4,31.4,31.4,34.4,0,11.2,103,10,31.7,55.08
32,32,32,35.8,0,20.5,110,10,27.5,55.56
33,33,33,37,0,22.3,100,10,27.5,52.52
32.4,32.4,32.4,35.8,0,24.1,100,10,46.7,52.38
33,33,33,37,0,25.9,90,10,50,52.52
32,32,32,35.8,0,27.7,110,10,27.5,55.56
31.4,31.4,31.4,36.4,0,23.4,110,10,31.7,61.97
30,30,30,34.1,0,27.7,100,10,27.5,66.18
29,29,29,32.7,0,25.9,100,10,27.5,70.11
29.3,29.3,29.3,34.3,0,18.4,97,9.3,31.7,74.51
29,29,29,33.6,0,22.3,100,9,27.5,74.47
29,29,29,33.6,0,25.9,90,9,27.5,74.47
28.4,28.4,28.4,32.9,0,23.5,90,9,31.7,78.82
28,28,28,31.9,0,27.7,80,8,27.5,78.92
28,28,28,31.3,0,25.9,100,8,27.5,74.3
28.3,28.3,28.3,32,0,24.7,97,8,28.3,74.8
28,28,28,31.9,0,24.1,100,8,27.5,78.92
28,28,28,31.9,0,24.1,100,8,27.5,78.92
27.4,27.4,27.4,31.1,0,19.2,103,8,28.3,82.9
28,28,28,31.9,0,20.5,100,8,27.5,78.92
28,28,28,31.9,0,22.3,90,10,27.5,78.92
29.3,29.3,29.3,34.4,0,24.1,100,10,31.7,74.23
31,31,31,36.5,0,27.7,90,10,50,66.38
32,32,32,39.2,0,25.9,90,10,50,66.58
31.3,31.3,31.3,37.1,0,27.7,107,10,31.7,65.78
32,32,32,37.9,0,31.5,100,10,27.5,62.71
33,33,33,39.3,0,27.7,110,10,27.5,59.27
32.1,32.1,32.1,38.3,0,27.7,107,10,35,63.12
32,32,32,36.8,0,27.7,100,10,27.5,59.04
31,31,31,35.5,0,27.7,90,10,27.5,62.5
30.4,30.4,30.4,34.7,0,24.7,93,10,45,64.94
30,30,30,34.1,0,24.1,80,10,27.5,66.18
29,29,29,33.6,0,20.5,100,10,27.5,74.47
24.6,24.6,24.6,,0,20.3,105,10,37.5,100
28,28,28,32.7,0,22.3,100,10,50,83.79
,,,,0,,,,,
28.3,28.3,28.3,33.5,0,19.2,100,10,53.3,82.67
28,28,28,31.9,0,14.8,110,10,89,78.92
2,2,2,,0,18.4,100,10,50,100
27.4,27.4,27.4,31.1,0,15.4,100,10,35,82.9
,,,,0,,,,,
27,27,27,30.1,0,14.8,100,10,89,83.68
26.6,26.6,26.6,,0,11.8,100,10,31.7,83.3
26,26,26,,0,14.8,100,10,27.5,83.57
27,27,27,30.1,0,9.4,150,10,27.5,83.68
28.9,28.9,28.9,33.4,0,13,140,10,28.3,74.75
30,30,30,34.1,0,16.6,130,10,27.5,66.18
31,31,31,34.6,0,13,120,10,27.5,58.81
32,32,32,35.9,0,18.4,90,10,28.3,55.91
32,32,32,35.8,0,22.3,90,10,27.5,55.56
32,32,32,35.8,0,20.5,80,10,27.5,55.56
33,33,33,38.3,0,25.9,70,10,21.7,56.37
33,33,33,37,0,27.7,70,10,27.5,52.52
33,33,33,37,0,24.1,80,10,27.5,52.52
32.1,32.1,32.1,36.2,0,20.4,87,10,28.3,56.16
30,30,30,34.1,0,18.4,110,9,27.5,66.18
29,29,29,32.7,0,16.6,110,9,27.5,70.11
30,30,30,34.8,0,18.4,110,9.7,38.3,68.49
29,29,29,33.6,0,16.6,120,9,27.5,74.47
29,29,29,33.6,0,14.8,120,9,27.5,74.47
29.2,29.2,29.2,34.1,0,13,123,8,63.3,74.5
28,28,28,31.3,0,9.4,110,8,27.5,74.3
28,28,28,31.9,0,11.2,110,8,0,78.92
27.6,27.6,27.6,31.5,0,7.6,80,8,38.3,82.92
27,27,27,29.6,0,13,,8,27.5,78.78
,,,,0,,,,,
26.4,26.4,26.4,,0,7.6,290,6,35,83.95
,,,,0,,,,,
26,26,26,,0,7.6,230,,25.1,88.76
28,28,28,33.5,3,3.6,210,8,31.7,88.22
28,28,28,32.7,0,5.4,210,10,50,83.79
31,31,31,37.7,0,5.4,130,10,27.5,70.48
31.4,31.4,31.4,37.6,0,11.2,110,10,31.7,66.72
32,32,32,39.2,0,14.8,90,10,27.5,66.58
34,34,34,39.4,0,16.6,70,10,27.5,52.77
33.1,33.1,33.1,36.1,0,20.5,60,10,31.7,48.42
33,33,33,36.1,0,20.5,60,10,27.5,49.4
33,33,33,36.1,0,16.6,60,10,27.5,49.4
31.3,31.3,31.3,34.9,0,18.4,110,10,45,58.05
29,29,29,32,0,18.4,100,10,27.5,65.98
29,29,29,32.7,0,16.6,110,10,27.5,70.11
29.3,29.3,29.3,33.3,0,16.6,110,10,35,69.88
28,28,28,31.9,0,7.6,140,10,27.5,78.92
28,28,28,31.9,0,5.4,140,10,27.5,78.92
27.5,27.5,27.5,31.3,0,9.4,100,10,35,82.41
27,27,27,29.6,0,9.4,100,,0,78.78
27,27,27,30.1,0,0,0,,0,83.68
25.5,25.5,25.5,,0,7.6,280,8,3.3,83.35
25,25,25,,0,9.4,270,8,0,83.45
25,25,25,,0,13,260,8,27.5,83.45
25.2,25.2,25.2,,0,11.2,270,8,89.3,83.82
25,25,25,,0,9.4,250,7,27.5,83.45
25,25,25,,0,1.8,210,6,27.5,83.45
27.7,27.7,27.7,30.8,0,7.6,210,3,13.3,75.77
30,30,30,33.3,0,7.6,260,5,0,62.28
32,32,32,35.8,0,13,300,7,27.5,55.56
32.9,32.9,32.9,37.6,0,11.2,110,8,31.7,55.1
34,34,34,38.3,0,16.6,110,,27.5,49.66
34,34,34,37.3,0,16.6,120,10,27.5,46.71
34.2,34.2,34.2,36.1,0,13,130,10,31.7,41.07
34,34,34,34.6,0,18.4,90,10,27.5,36.39
33,33,33,34,0,18.4,80,10,27.5,41
32.3,32.3,32.3,32,0,18.4,100,10,45,35.67
30,30,30,33.3,0,18.4,120,10,27.5,62.28
29,29,29,32,0,18.4,120,10,27.5,65.98
29.4,29.4,29.4,32.7,0,18.4,100,10,5,65.65
29,29,29,32,0,13,130,,0,65.98
28,28,28,30.7,0,11.2,110,,0,69.92
27.4,27.4,27.4,30.1,0,55.8,120,10,5,74.21
27,27,27,29.6,0,9.4,120,,0,78.78
27,27,27,29.6,0,3.6,150,,0,78.78
25.4,25.4,25.4,,0,5.4,270,10,5,83.5
24,24,24,,0,9.4,280,,0,88.6
24,24,24,,0,9.4,280,,0,88.6
25.2,25.2,25.2,,0,13,270,10,5,83.47
24,24,24,,0,9.4,280,,0,83.34
25,25,25,,0,21.6,280,,0,88.68
27.9,27.9,27.9,30.6,0,18.1,253,10,5,70.9
30,30,30,33.3,0,9.4,280,,0,62.28
32,32,32,34.2,0,7.6,,10,27.5,49.14
33.7,33.7,33.7,36.4,0,9.4,113,10,21.7,45.77
34,34,34,38.3,0,9.4,110,10,27.5,49.66
34,34,34,35.1,0,13,80,10,27.5,38.76
34,34,34,35.4,0,18.4,80,10,28.3,39.51
34,34,34,35.1,0,20.5,100,10,27.5,38.76
34,34,34,35.8,0,20.5,110,10,27.5,41.27
32.4,32.4,32.4,33.7,0,14.8,100,10,28.3,43.77
31,31,31,33,0,18.4,110,10,27.5,52.01
30,30,30,31.9,0,16.6,120,8,27.5,55.08
30,30,30,34.3,0,14.8,130,9,28.3,67.24
29,29,29,33.6,0,5.4,60,9,27.5,74.47
29,29,29,33.6,0,11.2,350,9,27.5,74.47
29,29,29,33.7,0,11.2,340,9,28.3,74.92
28,28,28,31.3,0,13,250,8,27.5,74.3
27,27,27,29.2,0,13,240,6,0,74.14
26.2,26.2,26.2,,0,11.2,240,6,13.3,79.63
26,26,26,,0,14.8,260,7,50,78.64
25,25,25,,0,11.2,240,7,27.5,83.45
25.2,25.2,25.2,,0,9.4,270,7,31.7,84.33
25,25,25,,0,5.4,220,7,27.5,83.45
26,26,26,,0,7.6,270,5,27.5,83.57
27,27,27,29.8,0,5,280,7,45,79.11
31,31,31,34.6,0,1.8,,10,27.5,58.81
32,32,32,35.8,0,3.6,,10,27.5,55.56
32.9,32.9,32.9,37.3,0,8.2,70,10,45,54.33
33,33,33,36.1,0,14.8,150,10,27.5,49.4
33,33,33,35.3,0,18.4,120,10,27.5,46.44
34,34,34,36.1,0,14.8,97,10,45,42.15
34,34,34,35.1,0,18.4,70,10,27.5,38.76
33,33,33,34,0,20.5,80,10,27.5,41
32.3,32.3,32.3,34.1,0,16.6,73,10,45,46.37
30,30,30,32.6,0,16.6,100,10,27.5,58.58
30,30,30,33.3,0,14.8,110,10,27.5,62.28
30.1,30.1,30.1,33.7,0,15.4,123,10,38.3,62.94
28,28,28,31.3,0,16.6,100,10,27.5,74.3
28,28,28,31.3,0,11.2,100,10,27.5,74.3
27.8,27.8,27.8,30.6,0,11.2,100,10,35,72.78
28,28,28,31.3,0,1.8,,10,27.5,74.3
27,27,27,29.2,0,11.2,230,10,27.5,74.14
27.1,27.1,27.1,29.6,0,9.4,270,9,60,77.84
,,,,0,,,,,
25,25,25,,0,7.6,280,8,27.5,83.45
25.3,25.3,25.3,,0,6.8,267,8,35,83.48
25,25,25,,0,3.6,260,7,27.5,78.5
26,26,26,,0,7.6,270,7,27.5,83.57
28,28,28,30.9,0,5.4,210,5,35,71.36
29,29,29,32,0,7.6,210,5,27.5,65.98
30,30,30,33.3,0,7.6,270,6,27.5,62.28
32.8,32.8,32.8,37,0,5.4,60,7,25,54.08
33,33,33,35.3,0,11.2,110,8,27.5,46.44
34,34,34,37.3,0,13,80,8,27.5,46.71
34.7,34.7,34.7,38.3,0,18.4,93,10,35,45.2
34,34,34,37.3,0,20.5,90,10,27.5,46.71
33,33,33,34.6,0,24.1,60,10,27.5,43.65
32.3,32.3,32.3,33.5,0,19.2,67,10,45,44.18
31,31,31,33,0,11.2,80,10,27.5,52.01
,,,,0,,,,,
29.9,29.9,29.9,35,0,13,120,10,40,71.54
29,29,29,32.7,0,0,0,8,27.5,70.11
29,29,29,32.7,0,5.4,60,8,27.5,70.11
29.1,29.1,29.1,34.1,0,3.6,30,6.5,21.7,75.53
27,27,27,29.2,0,14.8,240,7,27.5,74.14
27,27,27,29.2,0,11.2,240,7,27.5,74.14
27,27,27,29.5,0,8,267,5,35,76.28
,,,,0,,,,,
27,27,27,29.2,0,11.2,260,5,27.5,74.14
26.1,26.1,26.1,,0,5.4,170,5,31.7,80.59
25,25,25,,0,0,0,5,27.5,83.45
26,26,26,,0,3.6,280,5,0,83.57
28.4,28.4,28.4,32,0,1.8,150,10,40,74.36
30,30,30,33.3,0,5.4,,,0,62.28
31,31,31,34.6,0,3.6,280,10,27.5,58.81
32.3,32.3,32.3,36.7,0,7.3,140,10,31.7,56.22
34,34,34,37.3,0,14.8,100,10,27.5,46.71
33,33,33,37,0,20.5,90,10,27.5,52.52
34,34,34,36.8,0,22.3,90,10,31.7,44.56
,,,,0,,,,,
32,32,32,33.5,0,22.3,90,10,27.5,46.18
32.3,32.3,32.3,34.3,0,17.4,80,10,38.3,47.42
31,31,31,32.4,0,16.6,80,10,27.5,48.88
31,31,31,31.4,0,16.6,80,9,27.5,43.1
29.4,29.4,29.4,32,0,9.4,110,9,38.3,61.15
29,29,29,32,0,13,80,9,27.5,65.98
28,28,28,30.1,0,7.6,170,9,27.5,65.77
27.4,27.4,27.4,29.6,0,7.6,130,9,31.7,70.1
27,27,27,29.2,0,3.6,230,8,0,74.14
26,26,26,,0,9.4,270,8,0,78.64
26.6,26.6,26.6,,0,9.4,250,7,13.3,76.68
26,26,26,,0,7.6,210,7,0,78.64
25,25,25,,0,5.4,250,7,0,83.45
25.3,25.3,25.3,,0,3.6,220,7,13.3,83.99
25,25,25,,0,5.4,260,6,0,83.45
26,26,26,,0,5.4,270,5,0,83.57
27.9,27.9,27.9,30.7,0,3.6,200,3,16.6,72.2
31,31,31,34.6,0,7.6,110,5,0,58.81
30,30,30,31.9,0,7.6,190,10,27.5,55.08
32.9,32.9,32.9,36.4,0,11.2,120,7,38.3,51.11
34,34,34,39.4,0,14.8,60,8,27.5,52.77
33,33,33,38.1,0,18.4,70,9,27.5,55.81
34.8,34.8,34.8,36.8,0,14.8,80,10,38.3,39.78
35,35,35,34.7,0,9.4,100,10,27.5,30.3
34,34,34,34.6,0,16.6,130,10,27.5,36.39
33.4,33.4,33.4,34.7,0,16.6,80,10,35,41.1
31,31,31,35.5,0,24.1,100,10,27.5,62.5
29,29,29,33.6,0,16.6,100,10,27.5,74.47
29.4,29.4,29.4,34.5,0,14.8,40,10,15,73.51
29,29,29,33.6,0,13,50,,0,74.47
29,29,29,33.6,0,14.8,60,,0,74.47
28.4,28.4,28.4,33,0,14.8,50,10,5,78.67
28,28,28,31.9,0,9.4,40,,0,78.92
28,28,28,31.9,0,7.6,360,,0,78.92
28,28,28,31.7,0,3.6,340,10,5,76.58
26,26,26,,0,9.4,250,,0,78.64
26,26,26,,0,3.6,240,,0,78.64
25.4,25.4,25.4,,0,5.4,280,10,5,82.99
25,25,25,,0,7.6,260,5,0,83.45
25,25,25,,0,5.4,280,5,0,83.45
27.8,27.8,27.8,31,0,3.6,240,5,13.3,75.78
29,29,29,32.7,0,7.6,300,8,0,70.11
33,33,33,37,0,5.4,20,10,27.5,52.52
33,33,33,36.4,0,9.4,130,10,31.7,50.61
33,33,33,37,0,11.2,140,10,27.5,52.52
33,33,33,37,0,14.8,90,10,27.5,52.52
34,34,34,36.7,0,14.8,120,10,38.3,45
34,34,34,35.8,0,18.4,70,10,27.5,41.27
34,34,34,35.8,0,18.4,70,10,27.5,41.27
33.1,33.1,33.1,35.2,0,18.4,60,10,38.3,45.24
31,31,31,33.7,0,20.5,70,10,27.5,55.32
30,30,30,33.3,0,22.3,90,10,27.5,62.28
30.3,30.3,30.3,34.2,0,24.1,100,10,89.3,62.99
30,30,30,34.1,0,18.4,120,10,50,66.18
29,29,29,32.7,0,14.8,130,10,89,70.11
29.6,29.6,29.6,34,0,20.5,120,10,90,70.21
28,28,28,31.3,0,14.8,130,10,50,74.3
,,,,0,,,,,
27.1,27.1,27.1,29.6,0,16.6,260,10,38.3,75.67
26,26,26,,0,11.2,260,10,27.5,78.64
26,26,26,,0,11.2,260,10,27.5,78.64
26,26,26,,0,3.6,230,10,38.3,80.26
25,25,25,,0,3.6,,8,0,83.45
26,26,26,,0,5.4,240,8,0,83.57
28,28,28,31.5,0,4.9,140,5,16.6,75.36
30,30,30,33.3,0,13,180,6,0,62.28
31,31,31,35.5,0,11.2,130,8,27.5,62.5
32.3,32.3,32.3,36,0,13.6,90,9,38.3,54.18
33,33,33,37,0,14.8,90,10,27.5,52.52
33,33,33,36.1,0,16.6,90,10,27.5,49.4
34,34,34,37.6,0,16,90,10,38.3,47.85
34,34,34,36.5,0,22.3,90,10,27.5,43.91
33,33,33,35.3,0,18.4,80,10,27.5,46.44
32.2,32.2,32.2,34.9,0,18.4,80,10,35,50.42
31,31,31,33,0,24.1,100,10,27.5,52.01
30,30,30,32.6,0,24.1,100,10,27.5,58.58
29.4,29.4,29.4,33.5,0,13,120,8.7,31.7,69.48
29,29,29,32,0,11.2,120,8,27.5,65.98
28,28,28,30.7,0,11.2,110,8,27.5,69.92
28.4,28.4,28.4,30.9,0,12.4,120,8,13.3,66.52
28,28,28,31.3,0,9.4,140,8,27.5,74.3
,,,,0,,,,,
26.4,26.4,26.4,,0,13,270,7,35,78.22
26,26,26,,0,13,260,7,27.5,78.64
26,26,26,,0,11.2,260,6,0,73.97
25.3,25.3,25.3,,0,5.4,230,6,13.3,79.51
25,25,25,,0,3.6,270,4,0,78.5
26,26,26,,0,5.4,280,3,0,83.57
28.7,28.7,28.7,31.8,0,1.2,,4,45,68.78
30,30,30,33.3,0,3.6,,5,27.5,62.28
31,31,31,33.7,0,7.6,40,7,27.5,55.32
32.7,32.7,32.7,37,0,11.2,70,9,48.3,54.61
32,32,32,34.9,0,9.4,90,9,27.5,52.27
33,33,33,37,0,13,110,9,27.5,52.52
33.1,33.1,33.1,37.3,0,14.8,120,9,48.3,52.55
33,33,33,36.1,0,16.6,120,10,27.5,49.4
